dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
1,-3,0.109087,SAN- 6,361,179,434,-181
1,-3,0.109128,SAN- 6,361,179,435,-178
1,-3,0.109134,SAN- 6,361,179,436,-175
1,-2,0.109157,SAN- 6,361,179,437,-173
1,-3,0.109192,SAN- 6,361,179,438,-170
1,-3,0.109221,SAN- 6,361,179,439,-167
1,-3,0.109238,SAN- 6,361,179,440,-164
1,-3,0.109267,SAN- 6,361,179,441,-161
1,-3,0.109285,SAN- 6,361,179,442,-158
1,-2,0.109308,SAN- 6,361,179,443,-156
1,-3,0.109343,SAN- 6,361,179,444,-153
1,-3,0.109372,SAN- 6,361,179,445,-150
1,-3,0.109389,SAN- 6,361,179,446,-147
2,-3,0.109418,SAN- 6,361,179,448,-144
2,-2,0.109436,SAN- 6,361,179,450,-142
2,-3,0.109459,SAN- 6,361,179,452,-139
2,-3,0.109485,SAN- 6,361,179,454,-136
2,-3,0.109511,SAN- 6,361,179,456,-133
2,-3,0.10954,SAN- 6,361,179,458,-130
2,-2,0.109563,SAN- 6,361,179,460,-128
1,-3,0.109604,SAN- 6,361,179,461,-125
2,-3,0.109616,SAN- 6,361,179,463,-122
2,-3,0.109639,SAN- 6,361,179,465,-119
2,-3,0.109668,SAN- 6,361,179,467,-116
2,-3,0.109697,SAN- 6,361,179,469,-113
2,-2,0.109726,SAN- 6,361,179,471,-111
2,-3,0.109755,SAN- 6,361,179,473,-108
2,-3,0.109767,SAN- 6,361,179,475,-105
1,-3,0.10979,SAN- 6,361,179,476,-102
2,-3,0.109819,SAN- 6,361,179,478,-99
2,-2,0.109854,SAN- 6,361,179,480,-97
2,-3,0.109877,SAN- 6,361,179,482,-94
2,-2,0.109906,SAN- 6,361,179,484,-92
2,-3,0.109917,SAN- 6,361,179,486,-89
2,-3,0.109941,SAN- 6,361,179,488,-86
2,-3,0.109972,SAN- 6,361,179,490,-83
1,-3,0.110005,SAN- 6,361,179,491,-80
1,-2,0.110028,SAN- 6,361,179,492,-78
1,-3,0.110051,SAN- 6,361,179,493,-75
1,-3,0.110068,SAN- 6,361,179,494,-72
-1,-3,0.110092,SAN- 6,361,179,493,-69
-1,-3,0.110126,SAN- 6,361,179,492,-66
-1,-3,0.110155,SAN- 6,361,179,491,-63
-1,-2,0.11019,SAN- 6,361,179,490,-61
-2,-6,0.110219,SAN- 6,361,179,488,-55
-3,-3,0.110243,SAN- 6,361,179,485,-52
-1,-3,0.110266,SAN- 6,361,179,484,-49
-1,-2,0.110306,SAN- 6,361,179,483,-47
-1,-3,0.110341,SAN- 6,361,179,482,-44
-1,-6,0.110376,SAN- 6,361,179,481,-38
-1,-3,0.110405,SAN- 6,361,179,480,-35
-1,-2,0.110428,SAN- 6,361,179,479,-33
-1,-3,0.110462,SAN- 6,361,179,478,-30
-1,-3,0.110486,SAN- 6,361,179,477,-27
-1,-6,0.110527,SAN- 6,361,179,476,-21
-1,-3,0.11055,SAN- 6,361,179,475,-18
-2,-2,0.110579,SAN- 6,361,179,473,-16
-2,-3,0.110614,SAN- 6,361,179,471,-13
-2,-3,0.11062,SAN- 6,361,179,469,-10
-3,-3,0.110643,SAN- 6,361,179,466,-7
-3,-3,0.110672,SAN- 6,361,179,463,-4
-2,-1,0.110695,SAN- 6,361,179,461,-3
-3,-3,0.110736,SAN- 6,361,179,458,0
-3,-3,0.110759,SAN- 6,361,179,455,3
-3,-2,0.110765,SAN- 6,361,179,452,5
-3,-3,0.110788,SAN- 6,361,179,449,8
-3,-3,0.110823,SAN- 6,361,179,446,11
-2,-3,0.110846,SAN- 6,361,179,444,14
-3,-3,0.110875,SAN- 6,361,179,441,17
-3,-2,0.110904,SAN- 6,361,179,438,19
-2,-2,0.110916,SAN- 6,361,179,436,21
-2,-2,0.110951,SAN- 6,361,179,434,23
-2,-2,0.110974,SAN- 6,361,179,432,25
-1,-1,0.110997,SAN- 6,361,179,431,26
-1,-1,0.111026,SAN- 6,361,179,430,27
-3,-1,0.111427,SAN- 6,361,179,427,28
-3,1,0.111525,SAN- 6,361,179,424,27
-3,1,0.111549,SAN- 6,361,179,421,26
-3,2,0.111583,SAN- 6,361,179,418,24
-2,2,0.111607,SAN- 6,361,179,416,22
-1,3,0.111636,SAN- 6,361,179,415,19
-1,3,0.111671,SAN- 6,361,179,414,16
-1,2,0.111676,SAN- 6,361,179,413,14
-1,3,0.1117,SAN- 6,361,179,412,11
-1,3,0.111734,SAN- 6,361,179,411,8
-1,2,0.111763,SAN- 6,361,179,410,6
-1,1,0.111787,SAN- 6,361,179,409,5
-1,1,0.111798,SAN- 6,361,179,408,4
-1,1,0.120587,-TIA- 7,389,253,407,3
-1,2,0.120636,-TIA- 7,389,253,406,1
-1,2,0.120645,-TIA- 7,389,253,405,-1
-2,3,0.120668,-TIA- 7,389,253,403,-4
-1,3,0.120703,-TIA- 7,389,253,402,-7
-2,2,0.120732,-TIA- 7,389,253,400,-9
-2,4,0.120767,-TIA- 7,389,253,398,-13
-1,4,0.120779,-TIA- 7,389,253,397,-17
-1,4,0.120796,-TIA- 7,389,253,396,-21
-1,3,0.120837,-TIA- 7,389,253,395,-24
-1,4,0.120869,-TIA- 7,389,253,394,-28
-1,8,0.120895,-TIA- 7,389,253,393,-36
-1,3,0.120924,-TIA- 7,389,253,392,-39
-1,4,0.120947,-TIA- 7,389,253,391,-43
1,4,0.120982,-TIA- 7,389,253,392,-47
1,4,0.121005,-TIA- 7,389,253,393,-51
1,3,0.121039,-TIA- 7,389,253,394,-54
1,4,0.121046,-TIA- 7,389,253,395,-58
1,4,0.121069,-TIA- 7,389,253,396,-62
1,4,0.121098,-TIA- 7,389,253,397,-66
1,3,0.121125,-TIA- 7,389,253,398,-69
1,4,0.121167,-TIA- 7,389,253,399,-73
1,8,0.121197,-TIA- 7,389,253,400,-81
1,3,0.12122,-TIA- 7,389,253,401,-84
1,4,0.121255,-TIA- 7,389,253,402,-88
1,4,0.121278,-TIA- 7,389,253,403,-92
1,4,0.121318,-TIA- 7,389,253,404,-96
1,7,0.121347,-TIA- 7,389,253,405,-103
1,4,0.121382,-TIA- 7,389,253,406,-107
1,4,0.121394,-TIA- 7,389,253,407,-111
1,3,0.121429,-TIA- 7,389,253,408,-114
1,4,0.121458,-TIA- 7,389,253,409,-118
1,4,0.121493,-TIA- 7,389,253,410,-122
1,4,0.12151,-TIA- 7,389,253,411,-126
1,3,0.121533,-TIA- 7,389,253,412,-129
1,4,0.121551,-TIA- 7,389,253,413,-133
1,4,0.12158,-TIA- 7,389,253,414,-137
1,3,0.121615,-TIA- 7,389,253,415,-140
1,2,0.121644,-TIA- 7,389,253,416,-142
1,1,0.121654,-TIA- 7,389,253,417,-143
1,1,0.121707,-TIA- 7,389,253,418,-144
1,1,0.121731,-TIA- 7,389,253,419,-145
1,-1,0.121934,-TIA- 7,389,253,420,-144
1,-1,0.12198,-TIA- 7,389,253,421,-143
1,-2,0.122044,-TIA- 7,389,253,422,-141
1,-2,0.12205,-TIA- 7,389,253,423,-139
1,-2,0.122091,-TIA- 7,389,253,424,-137
1,-2,0.122108,-TIA- 7,389,253,425,-135
1,-1,0.122131,-TIA- 7,389,253,426,-134
1,1,0.122241,-TIA- 7,389,253,427,-135
1,2,0.122259,-TIA- 7,389,253,428,-137
1,1,0.122283,-TIA- 7,389,253,429,-138
-1,3,0.122317,-TIA- 7,389,253,428,-141
-1,3,0.122346,-TIA- 7,389,253,427,-144
-1,3,0.122363,-TIA- 7,389,253,426,-147
-1,3,0.122381,-TIA- 7,389,253,425,-150
-2,2,0.12241,-TIA- 7,389,253,423,-152
-2,1,0.122445,-TIA- 7,389,253,421,-153
-1,1,0.122478,-TIA- 7,389,253,420,-154
-1,1,0.122497,-TIA- 7,389,253,419,-155
-1,1,0.122508,-TIA- 7,389,253,418,-156
1,1,0.136127,GO 8,172,439,419,-157
1,1,0.136156,GO 8,172,439,420,-158
1,1,0.136191,GO 8,172,439,421,-159
1,2,0.13622,GO 8,172,439,422,-161
-1,4,0.136255,GO 8,172,439,421,-165
-4,3,0.136284,GO 8,172,439,417,-168
-3,4,0.136307,GO 8,172,439,414,-172
-3,4,0.136342,GO 8,172,439,411,-176
-3,3,0.136371,GO 8,172,439,408,-179
-3,4,0.1364,GO 8,172,439,405,-183
-4,4,0.136406,GO 8,172,439,401,-187
-4,4,0.136435,GO 8,172,439,397,-191
-4,3,0.136464,GO 8,172,439,393,-194
-3,4,0.136487,GO 8,172,439,390,-198
-4,4,0.136528,GO 8,172,439,386,-202
-4,4,0.136533,GO 8,172,439,382,-206
-4,3,0.136557,GO 8,172,439,378,-209
-3,4,0.136591,GO 8,172,439,375,-213
-4,4,0.136615,GO 8,172,439,371,-217
-4,4,0.136638,GO 8,172,439,367,-221
-4,3,0.136667,GO 8,172,439,363,-224
-3,4,0.136713,GO 8,172,439,360,-228
-4,4,0.136719,GO 8,172,439,356,-232
-4,4,0.136731,GO 8,172,439,352,-236
-4,3,0.136766,GO 8,172,439,348,-239
-3,4,0.136796,GO 8,172,439,345,-243
-4,4,0.136824,GO 8,172,439,341,-247
-4,4,0.136853,GO 8,172,439,337,-251
-4,3,0.13687,GO 8,172,439,333,-254
-3,4,0.136887,GO 8,172,439,330,-258
-4,4,0.136916,GO 8,172,439,326,-262
-4,4,0.13694,GO 8,172,439,322,-266
-4,3,0.136975,GO 8,172,439,318,-269
-3,4,0.137004,GO 8,172,439,315,-273
-4,4,0.137015,GO 8,172,439,311,-277
-4,3,0.137038,GO 8,172,439,307,-280
-4,2,0.137067,GO 8,172,439,303,-282
-3,3,0.137091,GO 8,172,439,300,-285
-4,3,0.137125,GO 8,172,439,296,-288
-4,3,0.137154,GO 8,172,439,292,-291
-3,2,0.137166,GO 8,172,439,289,-293
-4,2,0.137189,GO 8,172,439,285,-295
-4,2,0.137223,GO 8,172,439,281,-297
-4,1,0.137253,GO 8,172,439,277,-298
-3,2,0.137276,GO 8,172,439,274,-300
-4,2,0.137311,GO 8,172,439,270,-302
-4,2,0.137317,GO 8,172,439,266,-304
-4,2,0.13734,GO 8,172,439,262,-306
-3,2,0.137375,GO 8,172,439,259,-308
-4,2,0.137404,GO 8,172,439,255,-310
-4,2,0.137439,GO 8,172,439,251,-312
-4,3,0.137451,GO 8,172,439,247,-315
-3,2,0.137456,GO 8,172,439,244,-317
-4,2,0.13748,GO 8,172,439,240,-319
-4,2,0.137506,GO 8,172,439,236,-321
-4,2,0.137546,GO 8,172,439,232,-323
-3,2,0.137578,GO 8,172,439,229,-325
-4,3,0.137613,GO 8,172,439,225,-328
-8,2,0.137636,GO 8,172,439,217,-330
-3,2,0.137665,GO 8,172,439,214,-332
-4,2,0.1377,GO 8,172,439,210,-334
-4,2,0.137723,GO 8,172,439,206,-336
-4,3,0.137764,GO 8,172,439,202,-339
-7,1,0.137787,GO 8,172,439,195,-340
-4,1,0.13781,GO 8,172,439,191,-341
-4,1,0.137845,GO 8,172,439,187,-342
-3,1,0.137874,GO 8,172,439,184,-343
-4,2,0.137909,GO 8,172,439,180,-345
-4,2,0.137915,GO 8,172,439,176,-347
-4,2,0.13795,GO 8,172,439,172,-349
-3,3,0.137965,GO 8,172,439,169,-352
-4,3,0.137996,GO 8,172,439,165,-355
-4,2,0.138025,GO 8,172,439,161,-357
-4,3,0.13806,GO 8,172,439,157,-360
-3,3,0.138077,GO 8,172,439,154,-363
-4,3,0.138089,GO 8,172,439,150,-366
-4,3,0.138118,GO 8,172,439,146,-369
-4,3,0.138147,GO 8,172,439,142,-372
-3,1,0.138182,GO 8,172,439,139,-373
-4,2,0.138188,GO 8,172,439,135,-375
-4,1,0.138223,GO 8,172,439,131,-376
-4,1,0.138252,GO 8,172,439,127,-377
-3,1,0.138275,GO 8,172,439,124,-378
-3,1,0.138397,GO 8,172,439,121,-379
-8,1,0.138426,GO 8,172,439,113,-380
-1,1,0.138948,GO 8,172,439,112,-381
-1,1,0.138971,GO 8,172,439,111,-382
-1,1,0.139035,GO 8,172,439,110,-383
-1,1,0.139053,GO 8,172,439,109,-384
-1,2,0.139099,GO 8,172,439,108,-386
-1,2,0.139122,GO 8,172,439,107,-388
-1,2,0.139146,GO 8,172,439,106,-390
-1,1,0.13918,GO 8,172,439,105,-391
-1,2,0.139209,GO 8,172,439,104,-393
-1,2,0.139244,GO 8,172,439,103,-395
1,1,0.139267,GO 8,172,439,104,-396
1,1,0.139273,GO 8,172,439,105,-397
2,1,0.139297,GO 8,172,439,107,-398
2,1,0.139331,GO 8,172,439,109,-399
3,-1,0.139452,GO 8,172,439,112,-398
3,-1,0.139476,GO 8,172,439,115,-397
3,-1,0.139517,GO 8,172,439,118,-396
3,-1,0.13954,GO 8,172,439,121,-395
2,-1,0.139581,GO 8,172,439,123,-394
3,-1,0.139587,GO 8,172,439,126,-393
3,-1,0.139604,GO 8,172,439,129,-392
3,-1,0.139633,GO 8,172,439,132,-391
3,-1,0.139668,GO 8,172,439,135,-390
3,1,0.139825,GO 8,172,439,138,-391
3,1,0.139865,GO 8,172,439,141,-392
3,2,0.139894,GO 8,172,439,144,-394
3,2,0.139918,GO 8,172,439,147,-396
3,2,0.139947,GO 8,172,439,150,-398
1,2,0.139964,GO 8,172,439,151,-400
2,2,0.139981,GO 8,172,439,153,-402
2,2,0.140011,GO 8,172,439,155,-404
2,1,0.140045,GO 8,172,439,157,-405
2,1,0.140057,GO 8,172,439,159,-406
1,1,0.140092,GO 8,172,439,160,-407
1,1,0.140125,GO 8,172,439,161,-408
1,1,0.140138,GO 8,172,439,162,-409
