dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
2,-2,0.103364,SAN- 6,278,177,147,-435
2,-3,0.103388,SAN- 6,278,177,149,-432
1,-3,0.103416,SAN- 6,278,177,150,-429
2,-3,0.103439,SAN- 6,278,177,152,-426
2,-3,0.103462,SAN- 6,278,177,154,-423
2,-2,0.103486,SAN- 6,278,177,156,-421
2,-3,0.103515,SAN- 6,278,177,158,-418
2,-3,0.103549,SAN- 6,278,177,160,-415
1,-3,0.103567,SAN- 6,278,177,161,-412
1,-3,0.10359,SAN- 6,278,177,162,-409
1,-2,0.103613,SAN- 6,278,177,163,-407
1,-3,0.103648,SAN- 6,278,177,164,-404
1,-3,0.103671,SAN- 6,278,177,165,-401
1,-3,0.1037,SAN- 6,278,177,166,-398
1,-3,0.103718,SAN- 6,278,177,167,-395
1,-3,0.103741,SAN- 6,278,177,168,-392
2,-2,0.103764,SAN- 6,278,177,170,-390
2,-3,0.103799,SAN- 6,278,177,172,-387
2,-3,0.103822,SAN- 6,278,177,174,-384
2,-3,0.103851,SAN- 6,278,177,176,-381
2,-3,0.103869,SAN- 6,278,177,178,-378
2,-2,0.103892,SAN- 6,278,177,180,-376
1,-3,0.103915,SAN- 6,278,177,181,-373
2,-3,0.10395,SAN- 6,278,177,183,-370
2,-3,0.103973,SAN- 6,278,177,185,-367
2,-3,0.104008,SAN- 6,278,177,187,-364
1,-2,0.104025,SAN- 6,278,177,188,-362
1,-3,0.104049,SAN- 6,278,177,189,-359
1,-3,0.104072,SAN- 6,278,177,190,-356
1,-3,0.104107,SAN- 6,278,177,191,-353
1,-3,0.104136,SAN- 6,278,177,192,-350
1,-3,0.104141,SAN- 6,278,177,193,-347
1,-2,0.104165,SAN- 6,278,177,194,-345
1,-3,0.104194,SAN- 6,278,177,195,-342
1,-3,0.104217,SAN- 6,278,177,196,-339
1,-3,0.104246,SAN- 6,278,177,197,-336
1,-3,0.104281,SAN- 6,278,177,198,-333
1,-2,0.104292,SAN- 6,278,177,199,-331
2,-3,0.104316,SAN- 6,278,177,201,-328
2,-3,0.104345,SAN- 6,278,177,203,-325
2,-3,0.104368,SAN- 6,278,177,205,-322
2,-3,0.104391,SAN- 6,278,177,207,-319
2,-2,0.104414,SAN- 6,278,177,209,-317
1,-3,0.104438,SAN- 6,278,177,210,-314
1,-3,0.104461,SAN- 6,278,177,211,-311
1,-2,0.104519,SAN- 6,278,177,212,-309
1,-3,0.104542,SAN- 6,278,177,213,-306
1,-3,0.104583,SAN- 6,278,177,214,-303
1,-2,0.104594,SAN- 6,278,177,215,-301
1,-3,0.104612,SAN- 6,278,177,216,-298
1,-3,0.104647,SAN- 6,278,177,217,-295
1,-3,0.10467,SAN- 6,278,177,218,-292
1,-3,0.104705,SAN- 6,278,177,219,-289
1,-2,0.104734,SAN- 6,278,177,220,-287
2,-3,0.104745,SAN- 6,278,177,222,-284
2,-3,0.104768,SAN- 6,278,177,224,-281
1,-3,0.104797,SAN- 6,278,177,225,-278
2,-3,0.104832,SAN- 6,278,177,227,-275
2,-3,0.104844,SAN- 6,278,177,229,-272
2,-2,0.104885,SAN- 6,278,177,231,-270
2,-3,0.104896,SAN- 6,278,177,233,-267
2,-3,0.104919,SAN- 6,278,177,235,-264
2,-3,0.104948,SAN- 6,278,177,237,-261
2,-2,0.104983,SAN- 6,278,177,239,-259
1,-2,0.105018,SAN- 6,278,177,240,-257
2,-1,0.105035,SAN- 6,278,177,242,-256
2,-2,0.105047,SAN- 6,278,177,244,-254
2,-2,0.10507,SAN- 6,278,177,246,-252
2,-2,0.105094,SAN- 6,278,177,248,-250
1,-1,0.105128,SAN- 6,278,177,249,-249
1,-1,0.105169,SAN- 6,278,177,250,-248
1,-1,0.105181,SAN- 6,278,177,251,-247
1,-1,0.105221,SAN- 6,278,177,252,-246
1,-1,0.105244,SAN- 6,278,177,253,-245
1,-1,0.105308,SAN- 6,278,177,254,-244
-1,1,0.116558,-TIA- 7,9,475,253,-245
-1,1,0.116593,-TIA- 7,9,475,252,-246
-1,2,0.116616,-TIA- 7,9,475,251,-248
-1,2,0.116634,-TIA- 7,9,475,250,-250
-1,3,0.116657,-TIA- 7,9,475,249,-253
-1,3,0.116692,-TIA- 7,9,475,248,-256
-2,3,0.116721,-TIA- 7,9,475,246,-259
-1,3,0.116738,-TIA- 7,9,475,245,-262
-2,4,0.116767,-TIA- 7,9,475,243,-266
-3,4,0.116785,-TIA- 7,9,475,240,-270
-3,4,0.116808,-TIA- 7,9,475,237,-274
-3,3,0.116837,-TIA- 7,9,475,234,-277
-3,4,0.116866,-TIA- 7,9,475,231,-281
-2,4,0.116901,-TIA- 7,9,475,229,-285
-3,4,0.11693,-TIA- 7,9,475,226,-289
-3,3,0.116936,-TIA- 7,9,475,223,-292
-3,4,0.116971,-TIA- 7,9,475,220,-296
-3,4,0.116988,-TIA- 7,9,475,217,-300
-2,3,0.117017,-TIA- 7,9,475,215,-303
-3,3,0.11704,-TIA- 7,9,475,212,-306
-3,2,0.117081,-TIA- 7,9,475,209,-308
-3,3,0.11709,-TIA- 7,9,475,206,-311
-3,3,0.117116,-TIA- 7,9,475,203,-314
-3,2,0.117139,-TIA- 7,9,475,200,-316
-2,2,0.117162,-TIA- 7,9,475,198,-318
-3,2,0.117203,-TIA- 7,9,475,195,-320
-3,1,0.117232,-TIA- 7,9,475,192,-321
-3,2,0.117243,-TIA- 7,9,475,189,-323
-3,2,0.117267,-TIA- 7,9,475,186,-325
-2,2,0.11729,-TIA- 7,9,475,184,-327
-2,2,0.117313,-TIA- 7,9,475,182,-329
-2,2,0.117348,-TIA- 7,9,475,180,-331
-2,2,0.117371,-TIA- 7,9,475,178,-333
-1,2,0.117394,-TIA- 7,9,475,177,-335
-1,1,0.117418,-TIA- 7,9,475,176,-336
-1,2,0.117441,-TIA- 7,9,475,175,-338
-2,2,0.117476,-TIA- 7,9,475,173,-340
-2,2,0.117499,-TIA- 7,9,475,171,-342
-1,2,0.117528,-TIA- 7,9,475,170,-344
-2,2,0.117545,-TIA- 7,9,475,168,-346
-2,2,0.117568,-TIA- 7,9,475,166,-348
-2,2,0.117609,-TIA- 7,9,475,164,-350
-1,1,0.117621,-TIA- 7,9,475,163,-351
-1,3,0.117656,-TIA- 7,9,475,162,-354
-1,3,0.117679,-TIA- 7,9,475,161,-357
-1,3,0.117702,-TIA- 7,9,475,160,-360
-1,3,0.117719,-TIA- 7,9,475,159,-363
-1,3,0.117754,-TIA- 7,9,475,158,-366
-1,2,0.117777,-TIA- 7,9,475,157,-368
-1,3,0.117801,-TIA- 7,9,475,156,-371
-1,3,0.117818,-TIA- 7,9,475,155,-374
-2,3,0.117847,-TIA- 7,9,475,153,-377
-2,3,0.117874,-TIA- 7,9,475,151,-380
-2,2,0.117899,-TIA- 7,9,475,149,-382
-2,3,0.117928,-TIA- 7,9,475,147,-385
-1,3,0.117952,-TIA- 7,9,475,146,-388
-1,3,0.117969,-TIA- 7,9,475,145,-391
-1,3,0.118004,-TIA- 7,9,475,144,-394
-1,2,0.118027,-TIA- 7,9,475,143,-396
-1,3,0.11805,-TIA- 7,9,475,142,-399
-1,3,0.118079,-TIA- 7,9,475,141,-402
-1,3,0.118102,-TIA- 7,9,475,140,-405
-1,3,0.11812,-TIA- 7,9,475,139,-408
-2,3,0.118161,-TIA- 7,9,475,137,-411
-2,2,0.118184,-TIA- 7,9,475,135,-413
-2,3,0.118201,-TIA- 7,9,475,133,-416
-2,3,0.118236,-TIA- 7,9,475,131,-419
-2,3,0.118265,-TIA- 7,9,475,129,-422
-2,3,0.118277,-TIA- 7,9,475,127,-425
-1,2,0.1183,-TIA- 7,9,475,126,-427
-2,3,0.118329,-TIA- 7,9,475,124,-430
-2,3,0.118352,-TIA- 7,9,475,122,-433
-2,3,0.118375,-TIA- 7,9,475,120,-436
-2,3,0.118421,-TIA- 7,9,475,118,-439
-2,2,0.118428,-TIA- 7,9,475,116,-441
-2,3,0.118451,-TIA- 7,9,475,114,-444
-2,3,0.11848,-TIA- 7,9,475,112,-447
-1,3,0.118509,-TIA- 7,9,475,111,-450
-3,3,0.118532,-TIA- 7,9,475,108,-453
-3,3,0.118555,-TIA- 7,9,475,105,-456
-3,2,0.118579,-TIA- 7,9,475,102,-458
-3,3,0.118602,-TIA- 7,9,475,99,-461
-3,3,0.118625,-TIA- 7,9,475,96,-464
-2,3,0.11866,-TIA- 7,9,475,94,-467
-3,3,0.118683,-TIA- 7,9,475,91,-470
-3,2,0.118712,-TIA- 7,9,475,88,-472
-3,3,0.118729,-TIA- 7,9,475,85,-475
-3,4,0.118753,-TIA- 7,9,475,82,-479
-2,4,0.118776,-TIA- 7,9,475,80,-483
-3,3,0.118811,-TIA- 7,9,475,77,-486
-3,4,0.118834,-TIA- 7,9,475,74,-490
-3,4,0.118869,-TIA- 7,9,475,71,-494
-3,4,0.11888,-TIA- 7,9,475,68,-498
-2,3,0.118904,-TIA- 7,9,475,66,-501
-3,4,0.118933,-TIA- 7,9,475,63,-505
-3,4,0.118973,-TIA- 7,9,475,60,-509
-3,4,0.118985,-TIA- 7,9,475,57,-513
-3,3,0.11902,-TIA- 7,9,475,54,-516
-3,4,0.119031,-TIA- 7,9,475,51,-520
-2,4,0.11906,-TIA- 7,9,475,49,-524
-3,4,0.119084,-TIA- 7,9,475,46,-528
-3,3,0.119118,-TIA- 7,9,475,43,-531
-3,4,0.119147,-TIA- 7,9,475,40,-535
-3,4,0.119171,-TIA- 7,9,475,37,-539
-2,4,0.119188,-TIA- 7,9,475,35,-543
-3,3,0.119211,-TIA- 7,9,475,32,-546
-3,4,0.119234,-TIA- 7,9,475,29,-550
-3,4,0.119269,-TIA- 7,9,475,26,-554
-3,3,0.119298,-TIA- 7,9,475,23,-557
-2,3,0.119322,-TIA- 7,9,475,21,-560
-3,2,0.119339,-TIA- 7,9,475,18,-562
-3,3,0.119362,-TIA- 7,9,475,15,-565
-3,3,0.119385,-TIA- 7,9,475,12,-568
-3,3,0.11942,-TIA- 7,9,475,9,-571
-2,3,0.119449,-TIA- 7,9,475,7,-574
-3,2,0.119484,-TIA- 7,9,475,4,-576
-3,3,0.11949,-TIA- 7,9,475,1,-579
-3,3,0.119513,-TIA- 7,9,475,-2,-582
-3,3,0.119536,-TIA- 7,9,475,-5,-585
-3,4,0.119565,-TIA- 7,9,475,-8,-589
-2,3,0.119594,-TIA- 7,9,475,-10,-592
-3,4,0.119635,-TIA- 7,9,475,-13,-596
-3,4,0.119658,-TIA- 7,9,475,-16,-600
-3,4,0.119664,-TIA- 7,9,475,-19,-604
-3,3,0.119687,-TIA- 7,9,475,-22,-607
-2,4,0.119722,-TIA- 7,9,475,-24,-611
-3,4,0.119745,-TIA- 7,9,475,-27,-615
-3,4,0.119763,-TIA- 7,9,475,-30,-619
-3,2,0.119792,-TIA- 7,9,475,-33,-621
-3,3,0.119815,-TIA- 7,9,475,-36,-624
-2,3,0.119843,-TIA- 7,9,475,-38,-627
-2,3,0.119867,-TIA- 7,9,475,-40,-630
-2,3,0.119896,-TIA- 7,9,475,-42,-633
-2,3,0.119914,-TIA- 7,9,475,-44,-636
-2,2,0.11996,-TIA- 7,9,475,-46,-638
-1,3,0.119972,-TIA- 7,9,475,-47,-641
-1,3,0.119989,-TIA- 7,9,475,-48,-644
-1,3,0.120018,-TIA- 7,9,475,-49,-647
-1,3,0.120036,-TIA- 7,9,475,-50,-650
-1,2,0.120041,-TIA- 7,9,475,-51,-652
-1,3,0.120065,-TIA- 7,9,475,-52,-655
-1,3,0.120099,-TIA- 7,9,475,-53,-658
-2,3,0.120123,-TIA- 7,9,475,-55,-661
-2,3,0.120146,-TIA- 7,9,475,-57,-664
-2,2,0.120181,-TIA- 7,9,475,-59,-666
-2,3,0.120192,-TIA- 7,9,475,-61,-669
-2,3,0.120221,-TIA- 7,9,475,-63,-672
-2,3,0.12025,-TIA- 7,9,475,-65,-675
-2,3,0.120274,-TIA- 7,9,475,-67,-678
-1,3,0.120297,-TIA- 7,9,475,-68,-681
-2,2,0.120332,-TIA- 7,9,475,-70,-683
-2,3,0.120355,-TIA- 7,9,475,-72,-686
-2,3,0.120372,-TIA- 7,9,475,-74,-689
-3,2,0.120395,-TIA- 7,9,475,-77,-691
-3,2,0.120424,-TIA- 7,9,475,-80,-693
-3,2,0.120459,-TIA- 7,9,475,-83,-695
-1,1,0.120483,-TIA- 7,9,475,-84,-696
-2,2,0.120506,-TIA- 7,9,475,-86,-698
-2,2,0.120523,-TIA- 7,9,475,-88,-700
-2,2,0.120546,-TIA- 7,9,475,-90,-702
-1,2,0.120581,-TIA- 7,9,475,-91,-704
-1,2,0.12061,-TIA- 7,9,475,-92,-706
-1,2,0.120633,-TIA- 7,9,475,-93,-708
-1,2,0.120657,-TIA- 7,9,475,-94,-710
-1,1,0.120674,-TIA- 7,9,475,-95,-711
-1,2,0.120697,-TIA- 7,9,475,-96,-713
-1,1,0.120721,-TIA- 7,9,475,-97,-714
-1,1,0.120761,-TIA- 7,9,475,-98,-715
-1,1,0.120813,-TIA- 7,9,475,-99,-716
-1,1,0.120831,-TIA- 7,9,475,-100,-717
-1,1,0.121284,-TIA- 7,9,475,-101,-718
-1,1,0.121307,-TIA- 7,9,475,-102,-719
-1,1,0.121353,-TIA- 7,9,475,-103,-720
-2,1,0.121377,-TIA- 7,9,475,-105,-721
-2,2,0.1214,-TIA- 7,9,475,-107,-723
-2,2,0.121429,-TIA- 7,9,475,-109,-725
-2,2,0.121458,-TIA- 7,9,475,-111,-727
-2,2,0.121481,-TIA- 7,9,475,-113,-729
-2,2,0.121516,-TIA- 7,9,475,-115,-731
-2,2,0.121539,-TIA- 7,9,475,-117,-733
-1,1,0.121556,-TIA- 7,9,475,-118,-734
-2,2,0.12158,-TIA- 7,9,475,-120,-736
-2,2,0.121609,-TIA- 7,9,475,-122,-738
-3,2,0.121632,-TIA- 7,9,475,-125,-740
-2,2,0.121655,-TIA- 7,9,475,-127,-742
-2,2,0.12169,-TIA- 7,9,475,-129,-744
-2,2,0.121707,-TIA- 7,9,475,-131,-746
-1,2,0.121731,-TIA- 7,9,475,-132,-748
-2,1,0.12176,-TIA- 7,9,475,-134,-749
-2,2,0.121794,-TIA- 7,9,475,-136,-751
-2,2,0.121812,-TIA- 7,9,475,-138,-753
-2,1,0.121841,-TIA- 7,9,475,-140,-754
-2,1,0.12187,-TIA- 7,9,475,-142,-755
-2,1,0.121882,-TIA- 7,9,475,-144,-756
-1,1,0.121905,-TIA- 7,9,475,-145,-757
-1,1,0.121945,-TIA- 7,9,475,-146,-758
-1,1,0.131825,GO 8,191,390,-147,-759
1,1,0.131884,GO 8,191,390,-146,-760
2,-1,0.131953,GO 8,191,390,-144,-759
2,-1,0.131976,GO 8,191,390,-142,-758
2,-1,0.132011,GO 8,191,390,-140,-757
1,-1,0.132063,GO 8,191,390,-139,-756
1,-1,0.132098,GO 8,191,390,-138,-755
1,-1,0.132104,GO 8,191,390,-137,-754
1,-2,0.132127,GO 8,191,390,-136,-752
1,-2,0.132162,GO 8,191,390,-135,-750
1,-2,0.132193,GO 8,191,390,-134,-748
1,-2,0.132226,GO 8,191,390,-133,-746
1,-2,0.132238,GO 8,191,390,-132,-744
1,-2,0.132255,GO 8,191,390,-131,-742
1,-2,0.132284,GO 8,191,390,-130,-740
-1,-1,0.132307,GO 8,191,390,-131,-739
-1,-2,0.132348,GO 8,191,390,-132,-737
-1,-2,0.132377,GO 8,191,390,-133,-735
-1,-2,0.132389,GO 8,191,390,-134,-733
-1,-2,0.132412,GO 8,191,390,-135,-731
-1,-2,0.132435,GO 8,191,390,-136,-729
-1,-2,0.13247,GO 8,191,390,-137,-727
-1,-2,0.132499,GO 8,191,390,-138,-725
-1,-1,0.132505,GO 8,191,390,-139,-724
-1,-2,0.13254,GO 8,191,390,-140,-722
-1,-2,0.132563,GO 8,191,390,-141,-720
-1,-2,0.132592,GO 8,191,390,-142,-718
1,-2,0.132615,GO 8,191,390,-141,-716
1,-1,0.13264,GO 8,191,390,-140,-715
1,-1,0.132661,GO 8,191,390,-139,-714
-2,-1,0.132899,GO 8,191,390,-141,-713
-1,-1,0.132923,GO 8,191,390,-142,-712
-2,-1,0.132946,GO 8,191,390,-144,-711
-2,-1,0.132963,GO 8,191,390,-146,-710
-2,-2,0.132998,GO 8,191,390,-148,-708
-2,-2,0.133016,GO 8,191,390,-150,-706
-2,-2,0.133039,GO 8,191,390,-152,-704
-1,-2,0.133074,GO 8,191,390,-153,-702
-1,-2,0.133103,GO 8,191,390,-154,-700
-1,-1,0.133114,GO 8,191,390,-155,-699
-1,-2,0.133143,GO 8,191,390,-156,-697
-1,-3,0.133178,GO 8,191,390,-157,-694
1,-3,0.133201,GO 8,191,390,-156,-691
1,-3,0.133224,GO 8,191,390,-155,-688
1,-3,0.133248,GO 8,191,390,-154,-685
1,-2,0.133265,GO 8,191,390,-153,-683
2,-3,0.133288,GO 8,191,390,-151,-680
2,-3,0.133329,GO 8,191,390,-149,-677
2,-3,0.133364,GO 8,191,390,-147,-674
2,-3,0.133381,GO 8,191,390,-145,-671
2,-2,0.133399,GO 8,191,390,-143,-669
1,-3,0.133416,GO 8,191,390,-142,-666
2,-3,0.133439,GO 8,191,390,-140,-663
3,-3,0.133462,GO 8,191,390,-137,-660
3,-3,0.133503,GO 8,191,390,-134,-657
3,-3,0.133521,GO 8,191,390,-131,-654
3,-2,0.13355,GO 8,191,390,-128,-652
2,-3,0.133567,GO 8,191,390,-126,-649
3,-3,0.133596,GO 8,191,390,-123,-646
3,-3,0.133625,GO 8,191,390,-120,-643
3,-3,0.13366,GO 8,191,390,-117,-640
3,-2,0.133683,GO 8,191,390,-114,-638
2,-3,0.133712,GO 8,191,390,-112,-635
3,-3,0.133724,GO 8,191,390,-109,-632
3,-3,0.133747,GO 8,191,390,-106,-629
3,-3,0.133776,GO 8,191,390,-103,-626
3,-2,0.133811,GO 8,191,390,-100,-624
2,-1,0.13384,GO 8,191,390,-98,-623
3,-2,0.133863,GO 8,191,390,-95,-621
3,-2,0.133875,GO 8,191,390,-92,-619
3,-2,0.133898,GO 8,191,390,-89,-617
3,-2,0.133921,GO 8,191,390,-86,-615
3,-2,0.133962,GO 8,191,390,-83,-613
2,-2,0.133968,GO 8,191,390,-81,-611
3,-2,0.13402,GO 8,191,390,-78,-609
2,-1,0.134026,GO 8,191,390,-76,-608
2,-2,0.134049,GO 8,191,390,-74,-606
2,-2,0.134072,GO 8,191,390,-72,-604
2,-2,0.134113,GO 8,191,390,-70,-602
2,-2,0.134124,GO 8,191,390,-68,-600
1,-2,0.134153,GO 8,191,390,-67,-598
2,-2,0.134177,GO 8,191,390,-65,-596
2,-1,0.134211,GO 8,191,390,-63,-595
2,-1,0.134235,GO 8,191,390,-61,-594
2,-1,0.134275,GO 8,191,390,-59,-593
2,-1,0.134298,GO 8,191,390,-57,-592
2,-1,0.134327,GO 8,191,390,-55,-591
1,-1,0.134362,GO 8,191,390,-54,-590
2,-1,0.134391,GO 8,191,390,-52,-589
2,-1,0.134409,GO 8,191,390,-50,-588
2,-1,0.134426,GO 8,191,390,-48,-587
2,-1,0.134449,GO 8,191,390,-46,-586
2,-1,0.13448,GO 8,191,390,-44,-585
2,-1,0.134513,GO 8,191,390,-42,-584
2,-1,0.134547,GO 8,191,390,-40,-583
1,-1,0.134554,GO 8,191,390,-39,-582
2,-1,0.134577,GO 8,191,390,-37,-581
2,-1,0.134612,GO 8,191,390,-35,-580
2,-1,0.134635,GO 8,191,390,-33,-579
2,-1,0.134693,GO 8,191,390,-31,-578
2,-1,0.134722,GO 8,191,390,-29,-577
1,-1,0.134728,GO 8,191,390,-28,-576
2,-1,0.134763,GO 8,191,390,-26,-575
2,-1,0.134786,GO 8,191,390,-24,-574
2,-1,0.134809,GO 8,191,390,-22,-573
2,-1,0.134838,GO 8,191,390,-20,-572
2,-1,0.13485,GO 8,191,390,-18,-571
2,-1,0.134873,GO 8,191,390,-16,-570
2,-1,0.134908,GO 8,191,390,-14,-569
1,-1,0.134937,GO 8,191,390,-13,-568
1,-1,0.135837,GO 8,191,390,-12,-567
1,-1,0.135877,GO 8,191,390,-11,-566
1,-1,0.135901,GO 8,191,390,-10,-565
1,-1,0.135906,GO 8,191,390,-9,-564
1,-1,0.13597,GO 8,191,390,-8,-563
1,1,0.136766,GO 8,191,390,-7,-564
1,1,0.1368,GO 8,191,390,-6,-565
1,1,0.136835,GO 8,191,390,-5,-566
2,1,0.136858,GO 8,191,390,-3,-567
2,1,0.136893,GO 8,191,390,-1,-568
2,1,0.136928,GO 8,191,390,1,-569
2,1,0.136963,GO 8,191,390,3,-570
2,1,0.137265,GO 8,191,390,5,-571
2,1,0.137288,GO 8,191,390,7,-572
2,1,0.137317,GO 8,191,390,9,-573
2,1,0.137346,GO 8,191,390,11,-574
2,1,0.137377,GO 8,191,390,13,-575
1,1,0.137387,GO 8,191,390,14,-576
1,-1,0.137532,GO 8,191,390,15,-575
1,-1,0.137561,GO 8,191,390,16,-574
1,-1,0.13759,GO 8,191,390,17,-573
1,-1,0.138292,GO 8,191,390,18,-572
2,-1,0.138315,GO 8,191,390,20,-571
2,-1,0.138344,GO 8,191,390,22,-570
1,-1,0.138368,GO 8,191,390,23,-569
1,-1,0.138432,GO 8,191,390,24,-568
1,-1,0.138443,GO 8,191,390,25,-567
1,-1,0.138472,GO 8,191,390,26,-566
1,-1,0.138498,GO 8,191,390,27,-565
1,-1,0.138553,GO 8,191,390,28,-564
1,-1,0.138588,GO 8,191,390,29,-563
1,-1,0.138617,GO 8,191,390,30,-562
1,-1,0.138652,GO 8,191,390,31,-561
1,1,0.138803,GO 8,191,390,32,-562
1,1,0.13885,GO 8,191,390,33,-563
1,1,0.13889,GO 8,191,390,34,-564
1,1,0.138896,GO 8,191,390,35,-565
1,2,0.138919,GO 8,191,390,36,-567
1,2,0.138954,GO 8,191,390,37,-569
1,2,0.138983,GO 8,191,390,38,-571
2,2,0.139,GO 8,191,390,40,-573
2,2,0.139018,GO 8,191,390,42,-575
2,2,0.13907,GO 8,191,390,44,-577
1,1,0.139099,GO 8,191,390,45,-578
1,1,0.139134,GO 8,191,390,46,-579
1,1,0.139151,GO 8,191,390,47,-580
